"기준일","요일","성별","연령대","시도","시군구","읍면동","업종","통화건수"
"20170601","목","여","40대","서울특별시","강남구","세곡동","치킨","5"
"20170601","목","여","10대","서울특별시","강남구","삼성동","치킨","5"
"20170601","목","남","30대","서울특별시","강남구","수서동","치킨","6"
"20170601","목","남","40대","서울특별시","강남구","논현동","치킨","17"
"20170601","목","여","40대","서울특별시","강남구","청담동","치킨","5"
"20170601","목","여","50대","서울특별시","강남구","논현동","치킨","6"
"20170601","목","남","10대","서울특별시","강남구","논현동","치킨","5"
"20170601","목","남","20대","서울특별시","강남구","세곡동","치킨","5"
"20170601","목","여","50대","서울특별시","강남구","대치동","치킨","5"
"20170601","목","남","20대","서울특별시","강남구","대치동","치킨","5"
"20170601","목","남","40대","서울특별시","강남구","삼성동","치킨","18"
"20170601","목","남","20대","서울특별시","강남구","개포동","치킨","5"
"20170601","목","남","20대","서울특별시","강남구","논현동","치킨","14"
"20170601","목","여","50대","서울특별시","강남구","수서동","치킨","5"
"20170601","목","여","10대","서울특별시","강남구","대치동","치킨","5"
"20170601","목","여","20대","서울특별시","강남구","삼성동","치킨","36"
"20170601","목","남","30대","서울특별시","강남구","삼성동","치킨","39"
"20170601","목","남","20대","서울특별시","강남구","일원동","치킨","7"
"20170601","목","여","50대","서울특별시","강남구","역삼동","치킨","17"
"20170601","목","남","40대","서울특별시","강남구","수서동","치킨","5"
"20170601","목","여","30대","서울특별시","강남구","삼성동","치킨","33"
"20170601","목","여","50대","서울특별시","강남구","일원동","치킨","5"
"20170601","목","여","30대","서울특별시","강남구","대치동","치킨","5"
"20170601","목","여","20대","서울특별시","강남구","논현동","치킨","20"
"20170601","목","여","20대","서울특별시","강남구","수서동","치킨","5"
"20170601","목","남","40대","서울특별시","강남구","세곡동","치킨","5"
"20170601","목","남","20대","서울특별시","강남구","압구정동","치킨","6"
"20170601","목","여","60대이상","서울특별시","강남구","논현동","치킨","11"
"20170601","목","여","20대","서울특별시","강남구","역삼동","치킨","25"
"20170601","목","남","10대","서울특별시","강남구","대치동","치킨","5"
"20170601","목","남","50대","서울특별시","강남구","논현동","치킨","5"
"20170601","목","여","40대","서울특별시","강남구","논현동","치킨","29"
"20170601","목","여","60대이상","서울특별시","강남구","대치동","치킨","5"
"20170601","목","남","10대","서울특별시","강남구","역삼동","치킨","5"
"20170601","목","여","60대이상","서울특별시","강남구","도곡동","치킨","5"
"20170601","목","여","50대","서울특별시","강남구","도곡동","치킨","5"
"20170601","목","여","60대이상","서울특별시","강남구","압구정동","치킨","5"
"20170601","목","여","50대","서울특별시","강남구","삼성동","치킨","21"
"20170601","목","여","60대이상","서울특별시","강남구","역삼동","치킨","5"
"20170601","목","남","60대이상","서울특별시","강남구","역삼동","치킨","5"
"20170601","목","남","30대","서울특별시","강남구","도곡동","치킨","5"
"20170601","목","여","60대이상","서울특별시","강남구","청담동","치킨","5"
"20170601","목","여","60대이상","서울특별시","강남구","삼성동","치킨","7"
"20170601","목","남","40대","서울특별시","강남구","개포동","치킨","5"
"20170601","목","남","40대","서울특별시","강남구","일원동","치킨","5"
"20170601","목","여","20대","서울특별시","강남구","압구정동","치킨","5"
"20170601","목","남","30대","서울특별시","강동구","암사동","치킨","5"
"20170601","목","남","30대","서울특별시","강동구","성내동","치킨","34"
"20170601","목","남","40대","서울특별시","강동구","둔촌동","치킨","5"
"20170601","목","남","20대","서울특별시","강동구","명일동","치킨","5"
"20170601","목","남","40대","서울특별시","강동구","명일동","치킨","5"
"20170601","목","남","40대","서울특별시","강동구","길동","치킨","5"
"20170601","목","남","40대","서울특별시","강동구","상일동","치킨","5"
"20170601","목","남","20대","서울특별시","강동구","암사동","치킨","5"
"20170601","목","남","40대","서울특별시","강동구","천호동","치킨","5"
"20170601","목","남","50대","서울특별시","강동구","명일동","치킨","5"
"20170601","목","남","20대","서울특별시","강동구","길동","치킨","5"
"20170601","목","남","50대","서울특별시","강동구","암사동","치킨","5"
"20170601","목","남","50대","서울특별시","강동구","천호동","치킨","5"
"20170601","목","남","40대","서울특별시","강동구","암사동","치킨","5"
"20170601","목","남","10대","서울특별시","강동구","천호동","치킨","5"
"20170601","목","여","10대","서울특별시","강동구","성내동","치킨","8"
"20170601","목","여","10대","서울특별시","강동구","암사동","치킨","5"
"20170601","목","남","50대","서울특별시","강동구","상일동","치킨","5"
"20170601","목","남","10대","서울특별시","강동구","명일동","치킨","5"
"20170601","목","여","20대","서울특별시","강동구","둔촌동","치킨","5"
"20170601","목","남","10대","서울특별시","강동구","길동","치킨","5"
"20170601","목","여","10대","서울특별시","강동구","명일동","치킨","5"
"20170601","목","남","30대","서울특별시","강동구","명일동","치킨","5"
"20170601","목","여","20대","서울특별시","강동구","성내동","치킨","27"
"20170601","목","여","20대","서울특별시","강동구","천호동","치킨","5"
"20170601","목","여","10대","서울특별시","강동구","상일동","치킨","5"
"20170601","목","여","30대","서울특별시","강동구","길동","치킨","6"
"20170601","목","여","30대","서울특별시","강동구","상일동","치킨","5"
"20170601","목","여","30대","서울특별시","강동구","암사동","치킨","5"
"20170601","목","여","40대","서울특별시","강동구","명일동","치킨","5"
"20170601","목","여","40대","서울특별시","강동구","성내동","치킨","92"
"20170601","목","여","40대","서울특별시","강동구","암사동","치킨","5"
"20170601","목","여","30대","서울특별시","강동구","성내동","치킨","58"
"20170601","목","여","40대","서울특별시","강동구","천호동","치킨","5"
"20170601","목","남","20대","서울특별시","강동구","성내동","치킨","34"
"20170601","목","여","30대","서울특별시","강동구","천호동","치킨","5"
"20170601","목","여","50대","서울특별시","강동구","길동","치킨","5"
"20170601","목","여","50대","서울특별시","강동구","명일동","치킨","5"
"20170601","목","여","40대","서울특별시","강동구","둔촌동","치킨","5"
"20170601","목","여","50대","서울특별시","강동구","상일동","치킨","5"
"20170601","목","여","20대","서울특별시","강동구","명일동","치킨","5"
"20170601","목","여","50대","서울특별시","강동구","성내동","치킨","23"
"20170601","목","남","10대","서울특별시","강동구","성내동","치킨","13"
"20170601","목","여","20대","서울특별시","강동구","암사동","치킨","5"
"20170601","목","남","30대","서울특별시","강동구","둔촌동","치킨","5"
"20170601","목","남","40대","서울특별시","강동구","성내동","치킨","34"
"20170601","목","여","30대","서울특별시","강동구","명일동","치킨","5"
"20170601","목","남","30대","서울특별시","강동구","천호동","치킨","7"
"20170601","목","여","40대","서울특별시","강동구","길동","치킨","7"
"20170601","목","남","60대이상","서울특별시","강동구","성내동","치킨","8"
"20170601","목","여","60대이상","서울특별시","강동구","명일동","치킨","5"
"20170601","목","여","20대","서울특별시","강동구","상일동","치킨","5"
"20170601","목","남","20대","서울특별시","강동구","천호동","치킨","5"
"20170601","목","여","60대이상","서울특별시","강동구","성내동","치킨","11"
"20170601","목","여","50대","서울특별시","강동구","천호동","치킨","5"
"20170601","목","여","60대이상","서울특별시","강동구","암사동","치킨","5"
"20170601","목","남","50대","서울특별시","강동구","성내동","치킨","24"
"20170601","목","여","60대이상","서울특별시","강동구","천호동","치킨","5"
"20170601","목","남","10대","서울특별시","강북구","미아동","치킨","24"
"20170601","목","남","20대","서울특별시","강북구","미아동","치킨","43"
"20170601","목","남","20대","서울특별시","강북구","번동","치킨","6"
"20170601","목","남","30대","서울특별시","강북구","미아동","치킨","84"
"20170601","목","남","40대","서울특별시","강북구","번동","치킨","5"
"20170601","목","남","10대","서울특별시","강북구","번동","치킨","5"
"20170601","목","남","60대이상","서울특별시","강북구","미아동","치킨","18"
"20170601","목","남","60대이상","서울특별시","강북구","번동","치킨","5"
"20170601","목","여","10대","서울특별시","강북구","미아동","치킨","13"
"20170601","목","여","10대","서울특별시","강북구","번동","치킨","5"
"20170601","목","여","20대","서울특별시","강북구","미아동","치킨","28"
"20170601","목","남","40대","서울특별시","강북구","미아동","치킨","54"
"20170601","목","여","20대","서울특별시","강북구","번동","치킨","6"
"20170601","목","남","30대","서울특별시","강북구","번동","치킨","5"
"20170601","목","여","30대","서울특별시","강북구","미아동","치킨","88"
"20170601","목","남","50대","서울특별시","강북구","미아동","치킨","22"
"20170601","목","여","30대","서울특별시","강북구","번동","치킨","7"
"20170601","목","여","40대","서울특별시","강북구","미아동","치킨","123"
"20170601","목","여","40대","서울특별시","강북구","번동","치킨","11"
"20170601","목","여","50대","서울특별시","강북구","미아동","치킨","39"
"20170601","목","여","50대","서울특별시","강북구","번동","치킨","5"
"20170601","목","여","60대이상","서울특별시","강북구","미아동","치킨","25"
"20170601","목","여","60대이상","서울특별시","강북구","번동","치킨","5"
"20170601","목","여","60대이상","서울특별시","강북구","수유동","치킨","5"
"20170601","목","남","10대","서울특별시","강서구","내발산동","치킨","24"
"20170601","목","남","10대","서울특별시","강서구","등촌동","치킨","6"
"20170601","목","남","20대","서울특별시","강서구","가양동","치킨","5"
"20170601","목","남","20대","서울특별시","강서구","공항동","치킨","5"
"20170601","목","남","20대","서울특별시","강서구","마곡동","치킨","5"
"20170601","목","남","20대","서울특별시","강서구","화곡동","치킨","51"
"20170601","목","남","30대","서울특별시","강서구","가양동","치킨","7"
"20170601","목","남","40대","서울특별시","강서구","방화동","치킨","6"
"20170601","목","남","40대","서울특별시","강서구","염창동","치킨","5"
"20170601","목","남","50대","서울특별시","강서구","등촌동","치킨","5"
"20170601","목","남","50대","서울특별시","강서구","화곡동","치킨","24"
"20170601","목","남","60대이상","서울특별시","강서구","방화동","치킨","5"
"20170601","목","남","50대","서울특별시","강서구","내발산동","치킨","32"
"20170601","목","여","10대","서울특별시","강서구","내발산동","치킨","16"
"20170601","목","남","10대","서울특별시","강서구","방화동","치킨","5"
"20170601","목","남","40대","서울특별시","강서구","화곡동","치킨","35"
"20170601","목","남","30대","서울특별시","강서구","방화동","치킨","11"
"20170601","목","남","40대","서울특별시","강서구","내발산동","치킨","57"
"20170601","목","여","10대","서울특별시","강서구","등촌동","치킨","5"
"20170601","목","남","60대이상","서울특별시","강서구","내발산동","치킨","14"
"20170601","목","남","10대","서울특별시","강서구","가양동","치킨","5"
"20170601","목","여","10대","서울특별시","강서구","마곡동","치킨","5"
"20170601","목","남","30대","서울특별시","강서구","등촌동","치킨","12"
"20170601","목","여","10대","서울특별시","강서구","화곡동","치킨","18"
"20170601","목","여","20대","서울특별시","강서구","가양동","치킨","6"
"20170601","목","남","50대","서울특별시","강서구","방화동","치킨","5"
"20170601","목","남","60대이상","서울특별시","강서구","등촌동","치킨","5"
"20170601","목","남","20대","서울특별시","강서구","등촌동","치킨","10"
"20170601","목","여","20대","서울특별시","강서구","공항동","치킨","5"
"20170601","목","여","20대","서울특별시","강서구","내발산동","치킨","35"
"20170601","목","여","20대","서울특별시","강서구","등촌동","치킨","13"
"20170601","목","여","20대","서울특별시","강서구","염창동","치킨","5"
"20170601","목","여","30대","서울특별시","강서구","내발산동","치킨","105"
"20170601","목","여","20대","서울특별시","강서구","화곡동","치킨","38"
"20170601","목","여","10대","서울특별시","강서구","방화동","치킨","5"
"20170601","목","여","30대","서울특별시","강서구","등촌동","치킨","12"
"20170601","목","여","30대","서울특별시","강서구","공항동","치킨","5"
"20170601","목","여","30대","서울특별시","강서구","방화동","치킨","9"
"20170601","목","여","20대","서울특별시","강서구","방화동","치킨","8"
"20170601","목","남","30대","서울특별시","강서구","화곡동","치킨","49"
"20170601","목","남","40대","서울특별시","강서구","가양동","치킨","5"
"20170601","목","여","30대","서울특별시","강서구","염창동","치킨","5"
"20170601","목","남","20대","서울특별시","강서구","방화동","치킨","5"
"20170601","목","여","40대","서울특별시","강서구","가양동","치킨","5"
"20170601","목","여","40대","서울특별시","강서구","공항동","치킨","5"
"20170601","목","여","40대","서울특별시","강서구","내발산동","치킨","115"
"20170601","목","남","30대","서울특별시","강서구","내발산동","치킨","62"
"20170601","목","여","40대","서울특별시","강서구","등촌동","치킨","13"
"20170601","목","여","30대","서울특별시","강서구","가양동","치킨","5"
"20170601","목","여","40대","서울특별시","강서구","마곡동","치킨","5"
"20170601","목","남","10대","서울특별시","강서구","화곡동","치킨","22"
"20170601","목","여","40대","서울특별시","강서구","화곡동","치킨","114"
"20170601","목","남","60대이상","서울특별시","강서구","가양동","치킨","5"
"20170601","목","여","40대","서울특별시","강서구","방화동","치킨","7"
"20170601","목","여","50대","서울특별시","강서구","가양동","치킨","5"
"20170601","목","여","50대","서울특별시","강서구","내발산동","치킨","36"
"20170601","목","여","50대","서울특별시","강서구","등촌동","치킨","7"
"20170601","목","남","40대","서울특별시","강서구","등촌동","치킨","8"
"20170601","목","여","50대","서울특별시","강서구","방화동","치킨","9"
"20170601","목","여","30대","서울특별시","강서구","화곡동","치킨","63"
"20170601","목","남","20대","서울특별시","강서구","내발산동","치킨","61"
"20170601","목","남","30대","서울특별시","강서구","염창동","치킨","5"
"20170601","목","여","50대","서울특별시","강서구","화곡동","치킨","44"
"20170601","목","여","60대이상","서울특별시","강서구","내발산동","치킨","16"
"20170601","목","남","60대이상","서울특별시","강서구","화곡동","치킨","5"
"20170601","목","남","60대이상","서울특별시","강서구","염창동","치킨","5"
"20170601","목","남","10대","서울특별시","강서구","염창동","치킨","5"
"20170601","목","여","60대이상","서울특별시","강서구","화곡동","치킨","14"
"20170601","목","남","50대","서울특별시","강서구","가양동","치킨","5"
"20170601","목","여","40대","서울특별시","강서구","염창동","치킨","5"
"20170601","목","남","10대","서울특별시","관악구","봉천동","치킨","6"
"20170601","목","남","10대","서울특별시","관악구","신림동","치킨","28"
"20170601","목","남","20대","서울특별시","관악구","봉천동","치킨","14"
"20170601","목","남","30대","서울특별시","관악구","신림동","치킨","118"
"20170601","목","남","20대","서울특별시","관악구","신림동","치킨","130"
"20170601","목","남","60대이상","서울특별시","관악구","봉천동","치킨","5"
"20170601","목","여","10대","서울특별시","관악구","봉천동","치킨","5"
"20170601","목","남","50대","서울특별시","관악구","봉천동","치킨","5"
"20170601","목","여","10대","서울특별시","관악구","신림동","치킨","27"
"20170601","목","여","20대","서울특별시","관악구","봉천동","치킨","20"
"20170601","목","여","30대","서울특별시","관악구","봉천동","치킨","19"
"20170601","목","여","30대","서울특별시","관악구","신림동","치킨","115"
"20170601","목","남","60대이상","서울특별시","관악구","신림동","치킨","16"
"20170601","목","남","30대","서울특별시","관악구","봉천동","치킨","18"
"20170601","목","여","40대","서울특별시","관악구","봉천동","치킨","7"
"20170601","목","남","50대","서울특별시","관악구","신림동","치킨","30"
"20170601","목","여","50대","서울특별시","관악구","봉천동","치킨","5"
"20170601","목","여","40대","서울특별시","관악구","신림동","치킨","125"
"20170601","목","남","40대","서울특별시","관악구","신림동","치킨","89"
"20170601","목","여","50대","서울특별시","관악구","신림동","치킨","49"
"20170601","목","여","20대","서울특별시","관악구","신림동","치킨","69"
"20170601","목","여","60대이상","서울특별시","관악구","봉천동","치킨","5"
"20170601","목","여","60대이상","서울특별시","관악구","신림동","치킨","21"
"20170601","목","남","40대","서울특별시","관악구","봉천동","치킨","6"
"20170601","목","남","10대","서울특별시","광진구","광장동","치킨","5"
"20170601","목","남","20대","서울특별시","광진구","광장동","치킨","5"
"20170601","목","남","30대","서울특별시","광진구","광장동","치킨","6"
"20170601","목","남","30대","서울특별시","광진구","능동","치킨","5"
"20170601","목","남","10대","서울특별시","광진구","능동","치킨","5"
"20170601","목","남","30대","서울특별시","광진구","중곡동","치킨","8"
"20170601","목","남","20대","서울특별시","광진구","화양동","치킨","5"
"20170601","목","남","40대","서울특별시","광진구","중곡동","치킨","5"
"20170601","목","남","50대","서울특별시","광진구","중곡동","치킨","5"
"20170601","목","남","60대이상","서울특별시","광진구","중곡동","치킨","5"
"20170601","목","여","10대","서울특별시","광진구","능동","치킨","5"
"20170601","목","여","10대","서울특별시","광진구","중곡동","치킨","5"
"20170601","목","여","20대","서울특별시","광진구","광장동","치킨","5"
"20170601","목","여","20대","서울특별시","광진구","능동","치킨","5"
"20170601","목","여","20대","서울특별시","광진구","중곡동","치킨","22"
"20170601","목","여","30대","서울특별시","광진구","광장동","치킨","5"
"20170601","목","남","50대","서울특별시","광진구","능동","치킨","5"
"20170601","목","여","30대","서울특별시","광진구","능동","치킨","8"
"20170601","목","남","40대","서울특별시","광진구","광장동","치킨","5"
"20170601","목","여","30대","서울특별시","광진구","화양동","치킨","5"
"20170601","목","여","40대","서울특별시","광진구","광장동","치킨","5"
"20170601","목","여","40대","서울특별시","광진구","중곡동","치킨","7"
"20170601","목","여","30대","서울특별시","광진구","중곡동","치킨","10"
"20170601","목","남","20대","서울특별시","광진구","중곡동","치킨","7"
"20170601","목","여","40대","서울특별시","광진구","구의동","치킨","5"
"20170601","목","여","40대","서울특별시","광진구","화양동","치킨","5"
"20170601","목","여","50대","서울특별시","광진구","중곡동","치킨","9"
"20170601","목","남","10대","서울특별시","광진구","중곡동","치킨","5"
"20170601","목","남","30대","서울특별시","광진구","화양동","치킨","5"
"20170601","목","여","50대","서울특별시","광진구","능동","치킨","5"
"20170601","목","여","50대","서울특별시","광진구","화양동","치킨","5"
"20170601","목","여","60대이상","서울특별시","광진구","중곡동","치킨","5"
"20170601","목","여","20대","서울특별시","광진구","화양동","치킨","5"
"20170601","목","여","60대이상","서울특별시","광진구","화양동","치킨","5"
"20170601","목","남","20대","서울특별시","구로구","구로동","치킨","10"
"20170601","목","남","10대","서울특별시","구로구","궁동","치킨","6"
"20170601","목","남","30대","서울특별시","구로구","구로동","치킨","8"
"20170601","목","남","30대","서울특별시","구로구","궁동","치킨","5"
"20170601","목","남","40대","서울특별시","구로구","개봉동","치킨","29"
"20170601","목","남","40대","서울특별시","구로구","궁동","치킨","5"
"20170601","목","남","10대","서울특별시","구로구","개봉동","치킨","15"
"20170601","목","남","50대","서울특별시","구로구","개봉동","치킨","15"
"20170601","목","남","50대","서울특별시","구로구","구로동","치킨","5"
"20170601","목","남","60대이상","서울특별시","구로구","개봉동","치킨","11"
"20170601","목","남","40대","서울특별시","구로구","구로동","치킨","5"
"20170601","목","남","20대","서울특별시","구로구","개봉동","치킨","29"
"20170601","목","남","60대이상","서울특별시","구로구","구로동","치킨","5"
"20170601","목","남","60대이상","서울특별시","구로구","신도림동","치킨","7"
"20170601","목","남","50대","서울특별시","구로구","신도림동","치킨","18"
"20170601","목","남","10대","서울특별시","구로구","신도림동","치킨","11"
"20170601","목","여","10대","서울특별시","구로구","구로동","치킨","5"
"20170601","목","여","10대","서울특별시","구로구","개봉동","치킨","10"
"20170601","목","여","20대","서울특별시","구로구","궁동","치킨","5"
"20170601","목","여","20대","서울특별시","구로구","신도림동","치킨","22"
"20170601","목","여","10대","서울특별시","구로구","궁동","치킨","5"
"20170601","목","여","30대","서울특별시","구로구","구로동","치킨","14"
"20170601","목","여","30대","서울특별시","구로구","궁동","치킨","5"
"20170601","목","여","20대","서울특별시","구로구","개봉동","치킨","18"
"20170601","목","여","40대","서울특별시","구로구","신도림동","치킨","46"
"20170601","목","여","20대","서울특별시","구로구","구로동","치킨","8"
"20170601","목","남","20대","서울특별시","구로구","신도림동","치킨","26"
"20170601","목","남","30대","서울특별시","구로구","개봉동","치킨","34"
"20170601","목","남","20대","서울특별시","구로구","궁동","치킨","5"
"20170601","목","여","40대","서울특별시","구로구","구로동","치킨","9"
"20170601","목","여","50대","서울특별시","구로구","개봉동","치킨","22"
"20170601","목","남","40대","서울특별시","구로구","신도림동","치킨","32"
"20170601","목","여","50대","서울특별시","구로구","구로동","치킨","5"
"20170601","목","여","30대","서울특별시","구로구","신도림동","치킨","49"
"20170601","목","남","30대","서울특별시","구로구","신도림동","치킨","44"
"20170601","목","여","50대","서울특별시","구로구","궁동","치킨","5"
"20170601","목","여","50대","서울특별시","구로구","신도림동","치킨","21"
"20170601","목","여","60대이상","서울특별시","구로구","개봉동","치킨","7"
"20170601","목","여","10대","서울특별시","구로구","신도림동","치킨","9"
"20170601","목","여","60대이상","서울특별시","구로구","구로동","치킨","5"
"20170601","목","여","40대","서울특별시","구로구","개봉동","치킨","45"
"20170601","목","여","40대","서울특별시","구로구","궁동","치킨","5"
"20170601","목","여","30대","서울특별시","구로구","개봉동","치킨","43"
"20170601","목","여","60대이상","서울특별시","구로구","궁동","치킨","5"
"20170601","목","여","60대이상","서울특별시","구로구","신도림동","치킨","5"
"20170601","목","남","10대","서울특별시","금천구","독산동","치킨","5"
"20170601","목","남","20대","서울특별시","금천구","독산동","치킨","10"
"20170601","목","남","20대","서울특별시","금천구","시흥동","치킨","8"
"20170601","목","남","30대","서울특별시","금천구","독산동","치킨","5"
"20170601","목","남","30대","서울특별시","금천구","시흥동","치킨","7"
"20170601","목","남","40대","서울특별시","금천구","가산동","치킨","20"
"20170601","목","남","40대","서울특별시","금천구","독산동","치킨","5"
"20170601","목","남","60대이상","서울특별시","금천구","가산동","치킨","5"
"20170601","목","남","10대","서울특별시","금천구","시흥동","치킨","5"
"20170601","목","남","60대이상","서울특별시","금천구","독산동","치킨","5"
"20170601","목","여","10대","서울특별시","금천구","가산동","치킨","5"
"20170601","목","여","10대","서울특별시","금천구","독산동","치킨","5"
"20170601","목","남","10대","서울특별시","금천구","가산동","치킨","8"
"20170601","목","여","20대","서울특별시","금천구","가산동","치킨","15"
"20170601","목","남","50대","서울특별시","금천구","가산동","치킨","10"
"20170601","목","남","20대","서울특별시","금천구","가산동","치킨","24"
"20170601","목","여","20대","서울특별시","금천구","독산동","치킨","5"
"20170601","목","여","20대","서울특별시","금천구","시흥동","치킨","7"
"20170601","목","여","30대","서울특별시","금천구","시흥동","치킨","13"
"20170601","목","남","30대","서울특별시","금천구","가산동","치킨","29"
"20170601","목","여","40대","서울특별시","금천구","가산동","치킨","28"
"20170601","목","여","40대","서울특별시","금천구","독산동","치킨","5"
"20170601","목","남","50대","서울특별시","금천구","시흥동","치킨","5"
"20170601","목","여","30대","서울특별시","금천구","독산동","치킨","6"
"20170601","목","여","40대","서울특별시","금천구","시흥동","치킨","5"
"20170601","목","남","50대","서울특별시","금천구","독산동","치킨","5"
"20170601","목","여","50대","서울특별시","금천구","가산동","치킨","12"
"20170601","목","여","50대","서울특별시","금천구","독산동","치킨","5"
"20170601","목","여","50대","서울특별시","금천구","시흥동","치킨","5"
"20170601","목","여","60대이상","서울특별시","금천구","가산동","치킨","5"
"20170601","목","여","60대이상","서울특별시","금천구","독산동","치킨","5"
"20170601","목","남","40대","서울특별시","금천구","시흥동","치킨","5"
"20170601","목","여","30대","서울특별시","금천구","가산동","치킨","33"
"20170601","목","여","60대이상","서울특별시","금천구","시흥동","치킨","5"
"20170601","목","남","20대","서울특별시","노원구","공릉동","치킨","7"
"20170601","목","남","20대","서울특별시","노원구","중계동","치킨","5"
"20170601","목","남","20대","서울특별시","노원구","월계동","치킨","5"
"20170601","목","남","30대","서울특별시","노원구","공릉동","치킨","5"
"20170601","목","남","20대","서울특별시","노원구","하계동","치킨","5"
"20170601","목","남","30대","서울특별시","노원구","하계동","치킨","5"
"20170601","목","남","40대","서울특별시","노원구","공릉동","치킨","6"
"20170601","목","남","40대","서울특별시","노원구","상계동","치킨","63"
"20170601","목","남","40대","서울특별시","노원구","중계동","치킨","5"
"20170601","목","남","50대","서울특별시","노원구","공릉동","치킨","5"
"20170601","목","여","10대","서울특별시","노원구","공릉동","치킨","5"
"20170601","목","여","10대","서울특별시","노원구","상계동","치킨","14"
"20170601","목","여","10대","서울특별시","노원구","월계동","치킨","5"
"20170601","목","여","10대","서울특별시","노원구","중계동","치킨","5"
"20170601","목","여","20대","서울특별시","노원구","공릉동","치킨","13"
"20170601","목","남","30대","서울특별시","노원구","상계동","치킨","66"
"20170601","목","여","20대","서울특별시","노원구","월계동","치킨","5"
"20170601","목","여","20대","서울특별시","노원구","중계동","치킨","5"
"20170601","목","남","20대","서울특별시","노원구","상계동","치킨","35"
"20170601","목","여","30대","서울특별시","노원구","공릉동","치킨","5"
"20170601","목","여","30대","서울특별시","노원구","상계동","치킨","78"
"20170601","목","여","30대","서울특별시","노원구","월계동","치킨","5"
"20170601","목","여","30대","서울특별시","노원구","중계동","치킨","5"
"20170601","목","여","40대","서울특별시","노원구","공릉동","치킨","6"
"20170601","목","남","60대이상","서울특별시","노원구","상계동","치킨","10"
"20170601","목","여","40대","서울특별시","노원구","하계동","치킨","5"
"20170601","목","여","40대","서울특별시","노원구","상계동","치킨","150"
"20170601","목","여","50대","서울특별시","노원구","공릉동","치킨","5"
"20170601","목","여","20대","서울특별시","노원구","상계동","치킨","38"
