관측일자,지점명,평균기온,최저기온,최대기온,평균습도,최저습도,최고습도,평균풍속,최대풍속,강수량
20180101,남산,-0.5,-3.599999905,3.200000048,29.20000076,22.5,46,1.299999952,3.200000048,0
20180101,동대문,-0.100000001,-4.099999905,3.799999952,44.5,27.79999924,61.09999847,1.5,4.800000191,0
20180101,성북,-0.300000012,-3.5,3.5,35.59999847,19.29999924,54.90000153,0.899999976,4.199999809,0
20180101,도봉,-1.600000024,-6.300000191,3.900000095,50,25.89999962,73.80000305,0.5,2.799999952,0
20180101,마포,-1,-4.800000191,3.799999952,52,28,73.90000153,0.800000012,3.599999905,0
20180101,구로,0,-3.299999952,3.599999905,42.90000153,19.70000076,60,1.5,5.199999809,0
20180101,강남,0.200000003,-2.799999952,3.299999952,42,24.60000038,63.79999924,1.100000024,4.300000191,0
20180101,서대문,-1,-4.400000095,3.200000048,43.40000153,24.79999924,59.5,0.800000012,4.800000191,0
20180101,금천,0.400000006,-3.200000048,4.300000191,38,14.5,54.29999924,1,4.900000095,0
20180101,양천,0,-3.400000095,3.700000048,47.59999847,23.79999924,70.59999847,0.800000012,3.200000048,0
20180101,노원,-0.699999988,-5,4,42.59999847,25.29999924,61.90000153,0.600000024,3.200000048,0
20180101,광진,0.5,-3.200000048,4,43.20000076,25.20000076,56.79999924,1.100000024,4,0
20180101,강북,0,-3.700000048,4.099999905,44.09999847,28.5,64.09999847,0.699999988,4.300000191,0
20180101,송파,0.100000001,-4.5,4.5,44.29999924,22.60000038,67.19999695,0.800000012,3.400000095,0
20180101,용산,0.5,-2.5,3.900000095,41.09999847,22.89999962,56.5,1.100000024,4.699999809,0
20180101,성동,0.200000003,-3.099999905,4.400000095,43.79999924,24.20000076,70.09999847,1.5,4.599999905,0
20180101,중랑,0.100000001,-3.200000048,3.400000095,44.09999847,28.70000076,57.40000153,1,4.300000191,0
20180101,중구,-0.899999976,-4.099999905,2.799999952,41.40000153,20.60000038,56.20000076,1.399999976,5,0
20180101,은평,-1,-4.599999905,2.900000095,44.90000153,24.10000038,62.79999924,1.100000024,4.400000095,0
20180101,동작,0.400000006,-2.900000095,4,47,24.60000038,70.69999695,0.800000012,4.800000191,0
20180101,관악,0.200000003,-2.5,3.299999952,33,15.19999981,49.90000153,1,4.699999809,0
20180101,강동,0.400000006,-3.599999905,4.099999905,36.40000153,16.79999924,59.40000153,1.399999976,4.800000191,0
20180102,남산,-0.899999976,-4.300000191,1.799999952,40.90000153,23.20000076,73.90000153,1.399999976,4.199999809,0
20180102,동대문,-0.699999988,-3.099999905,3.099999905,45.70000076,22.60000038,71.59999847,1.700000048,4.699999809,0
20180102,성북,-0.899999976,-3.200000048,2.599999905,38.70000076,16.29999924,64.59999847,1.200000048,4.900000095,0
20180102,도봉,-1.899999976,-5.5,3,50.59999847,21.89999962,80.69999695,0.899999976,3.400000095,0
20180102,마포,-1.399999976,-4,1.899999976,52.59999847,26.20000076,80.40000153,1.299999952,4.400000095,0
20180102,구로,-0.899999976,-4.099999905,1.5,45.70000076,22.39999962,74.59999847,2.099999905,6.400000095,0
20180102,강남,-0.800000012,-3.5,2,48.09999847,23.70000076,75.19999695,1.399999976,4.800000191,0
20180102,서대문,-1.5,-4.5,1.600000024,46.5,22.39999962,75.69999695,1.399999976,6.5,0
20180102,금천,-0.400000006,-3.200000048,2.200000048,41,17.10000038,69.5,1.600000024,5.400000095,0
20180102,양천,-0.800000012,-3.799999952,1.899999976,48.79999924,24.29999924,79.59999847,1.399999976,6,0
20180102,노원,-1.299999952,-4.199999809,3.400000095,45.5,20.39999962,74.09999847,0.800000012,3.700000048,0
20180102,광진,-0.300000012,-2.799999952,3.200000048,46.79999924,25,70.59999847,1.5,5,0
20180102,강북,-0.800000012,-3.299999952,3.299999952,47.70000076,24.89999962,75.5,1.299999952,6.5,0
20180102,송파,-0.699999988,-4,3.599999905,48.70000076,22.20000076,78,0.899999976,3.5,0
20180102,용산,-0.200000003,-3.200000048,2.299999952,45.40000153,21.89999962,70,1.600000024,6.099999905,0
20180102,성동,-0.600000024,-3.400000095,3.299999952,49.29999924,22,79.09999847,1.899999976,5.300000191,0
20180102,중랑,-0.699999988,-2.900000095,2.799999952,47.59999847,25.70000076,70.69999695,1.5,4.699999809,0
20180102,중구,-1.700000048,-4.5,1.700000048,45.90000153,23.20000076,74.30000305,1.700000048,5.900000095,0
20180102,은평,-1.5,-4.400000095,1.299999952,47.59999847,23.10000038,75.59999847,2,6.199999809,0
20180102,동작,-0.300000012,-3.400000095,2.599999905,51.09999847,27.29999924,78.90000153,1.600000024,5.800000191,0
20180102,관악,-0.400000006,-3.5,1.5,37.90000153,14.39999962,65.09999847,1.5,4.5,0
20180102,강동,-0.300000012,-3.099999905,3.299999952,39.5,14.5,66.90000153,1.899999976,6.099999905,0
20180103,남산,-4.300000191,-6.800000191,-0.699999988,32.20000076,25.5,53.29999924,1.600000024,3.5,0
20180103,동대문,-3.099999905,-5.5,0,41.09999847,31.60000038,52.29999924,1.799999952,5.199999809,0
20180103,성북,-3.599999905,-5.900000095,-0.400000006,34.09999847,25.29999924,44.20000076,1.600000024,4.199999809,0
20180103,도봉,-3.900000095,-7.599999905,0.5,43.09999847,31.10000038,55.90000153,1,2.900000095,0
20180103,마포,-4.300000191,-6.599999905,-1.100000024,48.79999924,38.20000076,58.59999847,1.799999952,4.199999809,0
20180103,구로,-3.900000095,-6.099999905,-0.800000012,41.5,31.89999962,53.70000076,2.200000048,5.199999809,0
20180103,강남,-3.700000048,-5.5,-0.600000024,43.79999924,36.29999924,53.79999924,1.799999952,4.199999809,0
20180103,서대문,-4.800000191,-7.400000095,-1.600000024,45.20000076,34.70000076,56.5,1.799999952,5.300000191,0
20180103,금천,-3.299999952,-5.5,-0.400000006,34.20000076,25.5,45.20000076,2.299999952,5.900000095,0
20180103,양천,-3.900000095,-5.800000191,-1,45,35.09999847,57,2,4.900000095,0
20180103,노원,-3.299999952,-5.5,0.699999988,39,30.79999924,49.20000076,1.200000048,3.5,0
20180103,광진,-2.900000095,-5.300000191,0.400000006,40.70000076,33.5,48.90000153,1.899999976,4.699999809,0
20180103,강북,-3.400000095,-6,0.400000006,42.20000076,33.5,53.79999924,1.200000048,4.199999809,0
20180103,송파,-2.700000048,-5.5,0.699999988,40.59999847,32.5,52.40000153,1.200000048,3.700000048,0
20180103,용산,-3.400000095,-5.300000191,-0.300000012,43.40000153,33.90000153,54.29999924,2.200000048,4.5,0
20180103,성동,-3.400000095,-5.900000095,0.5,43,30.89999962,55.59999847,2,4.199999809,0
20180103,중랑,-3.299999952,-5.400000095,-0.200000003,42.29999924,35.20000076,52.29999924,1.899999976,4.699999809,0
20180103,중구,-4.699999809,-7.300000191,-1.399999976,44.20000076,34.20000076,54.59999847,2.099999905,5.099999905,0
20180103,은평,-4.599999905,-7.300000191,-1.299999952,45.29999924,33.59999847,55.79999924,2.200000048,5.099999905,0
20180103,동작,-3.5,-5.400000095,-0.200000003,47.29999924,37.59999847,56.29999924,1.399999976,4.5,0
20180103,관악,-3.900000095,-5.699999809,-1,31.10000038,19.10000038,36.70000076,2.200000048,5.099999905,0
20180103,강동,-2.799999952,-4.900000095,-0.200000003,32.20000076,24.70000076,41.90000153,2.099999905,5.599999905,0
20180104,남산,-4.300000191,-8.300000191,-1,35.59999847,26.29999924,59.79999924,1.399999976,3.299999952,0
20180104,동대문,-3.599999905,-7,-0.899999976,45.90000153,36.40000153,56.09999847,1.299999952,3.799999952,0
20180104,성북,-3.900000095,-7.099999905,-1.100000024,37.90000153,30,47.70000076,1,2.5,0
20180104,도봉,-4.400000095,-8.100000381,-1.100000024,48.09999847,35.29999924,61.79999924,0.5,2,0
20180104,마포,-4.699999809,-7.800000191,-1.799999952,51.40000153,39.40000153,62.79999924,1.299999952,3.200000048,0
20180104,구로,-4.199999809,-7.099999905,-1.5,44.79999924,35.09999847,55.29999924,1.5,3.900000095,0
20180104,강남,-3.799999952,-6.599999905,-1.200000048,45.70000076,36.70000076,57.40000153,0.899999976,2.799999952,0
20180104,서대문,-5,-8.399999619,-1.799999952,47.79999924,35.90000153,58.79999924,1.200000048,3.400000095,0
20180104,금천,-3.5,-6.5,-0.800000012,38.09999847,30.5,45.90000153,1.399999976,4.400000095,0
20180104,양천,-4.300000191,-7.199999809,-1.600000024,46.90000153,36.20000076,57.5,1.5,3.700000048,0
20180104,노원,-3.799999952,-7.099999905,-0.699999988,43.70000076,35,54.59999847,0.800000012,3,0
20180104,광진,-3.299999952,-6.5,-0.699999988,44.70000076,37,52.59999847,1.299999952,4.5,0
20180104,강북,-3.799999952,-7.599999905,-0.899999976,46.59999847,37.59999847,58.40000153,0.800000012,3.299999952,0
20180104,송파,-3.700000048,-7,-1.100000024,46.70000076,36.09999847,59.90000153,1.100000024,3.200000048,0
20180104,용산,-3.5,-6.599999905,-0.5,45.70000076,36.29999924,53.70000076,1.200000048,3.400000095,0
20180104,성동,-3.599999905,-7.099999905,-0.800000012,45.29999924,35.20000076,55.59999847,1.200000048,3.099999905,0
20180104,중랑,-4,-7.099999905,-1.200000048,47.20000076,39,57.70000076,1.399999976,5.099999905,0
20180104,중구,-4.800000191,-8.300000191,-1.600000024,46.70000076,36.70000076,56.40000153,1.200000048,3.900000095,0
20180104,은평,-4.900000095,-8.5,-1.799999952,47.40000153,36.29999924,58.40000153,1.299999952,3.200000048,0
20180104,동작,-3.799999952,-6.699999809,-1.399999976,49.5,40.70000076,60.79999924,0.300000012,3.200000048,0
20180104,관악,-4.199999809,-7.099999905,-1.399999976,35.40000153,23.60000038,44.59999847,1.399999976,3.200000048,0
20180104,강동,-3.200000048,-6.599999905,-0.400000006,37.09999847,26.20000076,50.70000076,1.399999976,3.599999905,0
20180105,남산,-2.400000095,-4.800000191,1.299999952,43.59999847,26.5,62.79999924,1.5,3.700000048,0
20180105,동대문,-1.799999952,-4,1.700000048,52.20000076,38.79999924,62.29999924,1.700000048,5.800000191,0
20180105,성북,-2,-4,1.299999952,43.79999924,31.10000038,52.29999924,1.200000048,4.199999809,0
20180105,도봉,-2.799999952,-5.800000191,2,54.29999924,35.29999924,68.09999847,0.699999988,3.5,0
20180105,마포,-2.900000095,-5.300000191,1.100000024,57,41.70000076,65.09999847,0.899999976,3.799999952,0
20180105,구로,-2.200000048,-4.599999905,1.100000024,50.79999924,37.59999847,61.70000076,1.899999976,6.199999809,0
20180105,강남,-1.700000048,-3.700000048,1.700000048,51.40000153,38.70000076,63.40000153,1.200000048,4.199999809,0
20180105,서대문,-3,-5.400000095,1,52.5,38.5,59.09999847,1,3.900000095,0
20180105,금천,-1.600000024,-4,1.799999952,45.79999924,31.20000076,53.70000076,1.299999952,5,0
20180105,양천,-2.099999905,-4.199999809,1.700000048,51.40000153,37.5,62.29999924,1.200000048,3.900000095,0
20180105,노원,-2,-5.099999905,2.900000095,49.29999924,35,61.90000153,0.800000012,4.099999905,0
20180105,광진,-1.399999976,-3.900000095,2,51.40000153,40.40000153,61.20000076,1.399999976,4.300000191,0
20180105,강북,-2,-4.300000191,1.799999952,52.5,38.70000076,62.70000076,0.899999976,3.900000095,0
20180105,송파,-1.600000024,-4.599999905,3,52.29999924,34.90000153,65.69999695,0.899999976,3.900000095,0
20180105,용산,-1.5,-3.599999905,1.5,49.70000076,38.20000076,57.70000076,1.5,4.400000095,0
20180105,성동,-1.5,-3.799999952,2.5,51.20000076,36.5,64.40000153,1.399999976,4.199999809,0
20180105,중랑,-1.700000048,-4,1.600000024,53.20000076,40.5,61.79999924,1.5,5.199999809,0
20180105,중구,-2.900000095,-5.599999905,0.600000024,51.79999924,38.79999924,59.09999847,1.399999976,4.5,0
20180105,은평,-3,-5.400000095,0.400000006,52.59999847,37.90000153,58.90000153,1.299999952,5,0
20180105,동작,-1.700000048,-4.199999809,2.099999905,53.79999924,40.09999847,64.69999695,1,5.400000095,0
20180105,관악,-2,-3.900000095,1.299999952,40.5,26.70000076,52,1.399999976,4.5,0
20180105,강동,-1.299999952,-3.900000095,2.299999952,41.5,27,52.59999847,1.700000048,4.900000095,0
20180106,동대문,-3.200000048,-6,1.799999952,54.79999924,31.89999962,67.59999847,1.299999952,4.099999905,0
20180106,성북,-3.299999952,-5.5,1.600000024,46.5,27.29999924,58.20000076,1,3.400000095,0
20180106,도봉,-4.400000095,-8,2.299999952,59.20000076,31.60000038,77.90000153,0.600000024,2.900000095,0
20180106,마포,-4.199999809,-6.300000191,1.100000024,63.20000076,39,77.5,0.899999976,3.5,0
20180106,구로,-3.099999905,-5.199999809,1.600000024,55.40000153,32.70000076,66.5,1.399999976,3.900000095,0
20180106,강남,-2.799999952,-4,0.899999976,50.70000076,33.79999924,61.5,1.5,4,0
20180106,서대문,-4,-6.199999809,1.399999976,55.29999924,32.59999847,67.90000153,1.100000024,3.5,0
20180106,금천,-2.400000095,-4.400000095,2.400000095,47.59999847,28,58.40000153,0.899999976,3.700000048,0
20180106,양천,-3,-5.099999905,2.200000048,58.5,34,78,0.899999976,3.299999952,0
20180106,노원,-3.400000095,-6.199999809,2.5,53.59999847,32.5,66.90000153,0.5,2.900000095,0
20180106,광진,-2.299999952,-5.099999905,2.099999905,51.09999847,33.79999924,60.79999924,1.100000024,4.400000095,0
20180106,강북,-2.799999952,-5.599999905,2.799999952,53.5,32.90000153,65.69999695,0.400000006,4.199999809,0
20180106,송파,-3.099999905,-6.300000191,2.099999905,56.79999924,31.79999924,74.30000305,0.800000012,3.5,0
20180106,용산,-2.5,-4,1.399999976,51.40000153,33.70000076,62,1.5,4.400000095,0
20180106,성동,-2.400000095,-4.5,2.099999905,49.90000153,32,62.20000076,1.600000024,3.900000095,0
20180106,중랑,-3,-5.400000095,1.700000048,54.20000076,35.59999847,66.09999847,1.200000048,3.299999952,0
20180106,중구,-3.599999905,-5.599999905,0.899999976,50.5,33,62.29999924,1.700000048,5.300000191,0
20180106,은평,-4,-6.300000191,0.400000006,54.40000153,33.70000076,66.40000153,1.399999976,3.900000095,0
20180106,동작,-2.599999905,-4.400000095,1.399999976,57.29999924,38.5,70.19999695,0.100000001,4.099999905,0
20180106,관악,-2.799999952,-4.199999809,1.5,41.09999847,26.10000038,51.79999924,1.399999976,4.199999809,0
20180106,강동,-2.599999905,-5.199999809,2,47.70000076,24.10000038,64.19999695,1.100000024,4.300000191,0
20180109,동대문,-3.099999905,-5.5,-0.5,57.40000153,47.09999847,82.40000153,2.700000048,9.199999809,0
20180109,성북,-3.5,-5.599999905,-0.800000012,50.09999847,40.09999847,72.5,2.099999905,5.599999905,0
20180109,도봉,-3.700000048,-5.800000191,-0.899999976,57.59999847,45.09999847,79.69999695,1.600000024,6,0
20180109,마포,-3.5,-5.699999809,-0.899999976,64.09999847,51.79999924,87.69999695,2,5.400000095,0
20180109,구로,-3.099999905,-5.400000095,-0.800000012,57.70000076,45.5,81.5,3.299999952,7.800000191,0
20180109,강남,-3.099999905,-5.199999809,-0.800000012,58.20000076,47,85,2.099999905,5.5,0
20180109,서대문,-4,-6.099999905,-1.299999952,60.40000153,47.70000076,81.69999695,2.099999905,6.599999905,0
20180109,금천,-2.5,-4.800000191,-0.200000003,51.29999924,40.20000076,70.80000305,2.5,6.300000191,0
20180109,양천,-3,-5.699999809,-0.5,60.70000076,47.20000076,82.90000153,1.700000048,4.599999905,0
20180109,노원,-3.200000048,-5.400000095,-0.5,54.09999847,43.90000153,78.5,1.5,5.199999809,0
20180109,광진,-2.700000048,-4.699999809,0,56.09999847,47.20000076,73.09999847,2.599999905,7.400000095,0
20180109,강북,-3.299999952,-5.699999809,-0.600000024,58.70000076,47.59999847,80,2,9.399999619,0
20180109,송파,-2.299999952,-4.699999809,0.100000001,56.40000153,43,87.09999847,1.399999976,4.199999809,0
20180109,용산,-2.700000048,-4.900000095,-0.400000006,57.59999847,46.70000076,78.30000305,2.5,6.099999905,0
20180109,중랑,-3.200000048,-5.300000191,-0.5,58.5,49,83.19999695,2.5,6.5,0
20180109,중구,-4.199999809,-6.199999809,-1.5,60,48.79999924,83.5,2.599999905,7.400000095,0
20180109,은평,-3.900000095,-6,-1.299999952,59,47.40000153,80.59999847,2.799999952,7.400000095,0
20180109,동작,-2.799999952,-5,-0.300000012,61.79999924,48.70000076,85.80000305,2.900000095,7.599999905,0
20180109,관악,-3.299999952,-5.099999905,-1,50.20000076,37.90000153,71.90000153,2.5,6.5,0
20180109,강동,-2.599999905,-5,0,47.29999924,37.59999847,73.5,3.400000095,7.5,0
20180110,동대문,-6.099999905,-9.300000191,-3.799999952,49.90000153,31.5,83.40000153,2.599999905,8.199999809,0
20180110,성북,-6.5,-9.699999809,-4.599999905,42.20000076,24.10000038,73,2.200000048,6.599999905,0
20180110,도봉,-6.699999809,-10.30000019,-3.599999905,52.5,30.20000076,80.5,1.600000024,4.699999809,0
20180110,마포,-6.900000095,-9.600000381,-4.900000095,61.09999847,36.90000153,87.59999847,2.099999905,5.800000191,0
20180110,구로,-6.599999905,-9.600000381,-4.5,55.5,32.09999847,82.59999847,2.900000095,7.300000191,0
20180110,강남,-6.400000095,-9.300000191,-4,53.09999847,32.59999847,85.80000305,2.5,5.699999809,0
20180110,서대문,-7.400000095,-10.30000019,-5.199999809,56.70000076,34.59999847,81.5,2.599999905,7.800000191,0
20180110,금천,-5.900000095,-9,-3.5,48.90000153,28.39999962,73.69999695,2.700000048,6.300000191,0
20180110,양천,-6.400000095,-9.399999619,-4.300000191,57.40000153,36.70000076,83.40000153,2.400000095,6.300000191,0
20180110,노원,-6.099999905,-9.600000381,-2.900000095,48.70000076,28.10000038,79.59999847,1.5,4.800000191,0
20180110,광진,-5.800000191,-9,-3.700000048,51.20000076,33.09999847,77.5,2.700000048,7.800000191,0
20180110,강북,-6.300000191,-9.800000191,-3.400000095,50.90000153,33.70000076,80.80000305,2.5,8.300000191,0
20180110,송파,-5.800000191,-8.800000191,-3.599999905,54.29999924,30.20000076,90.09999847,1.5,5.099999905,0.5
20180110,용산,-6,-9,-4.199999809,54,32.70000076,80.19999695,2.599999905,7.099999905,0
20180110,중랑,-6.199999809,-9.399999619,-4.400000095,52.09999847,33.90000153,85.5,2.599999905,6.400000095,0
20180110,중구,-7.300000191,-10.5,-5.400000095,54.5,33.70000076,86.19999695,2.900000095,7.800000191,0
20180110,은평,-7.199999809,-10.10000038,-4.800000191,55.90000153,34.09999847,80.30000305,3.099999905,7.099999905,0
20180110,동작,-6.099999905,-9.100000381,-4.199999809,59,38.5,87,2.299999952,7.199999809,0
20180110,관악,-6.599999905,-9.5,-5,45.90000153,25.79999924,75.30000305,2.799999952,6.199999809,0
20180110,강동,-5.800000191,-8.800000191,-4,40.79999924,18.60000038,77.09999847,3.299999952,8.199999809,0
20180111,동대문,-10.10000038,-12.39999962,-7.300000191,49.70000076,39.40000153,58.90000153,2.599999905,6.300000191,0
20180111,성북,-10.60000038,-12.89999962,-7.599999905,41.79999924,31.89999962,51.5,2.200000048,4.900000095,0
20180111,도봉,-10.69999981,-13.39999962,-7.300000191,50.5,37.20000076,60.90000153,1.5,3.900000095,0
20180111,마포,-10.5,-12.69999981,-7.800000191,55.5,46,64.69999695,2.099999905,4.800000191,0
20180111,구로,-10.30000019,-12.60000038,-7.599999905,49.40000153,40.40000153,57.70000076,3.200000048,6.199999809,0
20180111,강남,-10.10000038,-12.60000038,-7.199999809,51,42.20000076,60.29999924,2.299999952,5.699999809,0
20180111,서대문,-11,-13.30000019,-8.100000381,52.5,43.09999847,62.5,2.099999905,5.599999905,0
20180111,금천,-9.600000381,-12.10000038,-6.300000191,43.29999924,35.40000153,49.90000153,2.5,5.699999809,0
20180111,양천,-10,-12.39999962,-6.699999809,51.79999924,42,60.5,1.899999976,5.099999905,0
20180111,노원,-10.19999981,-13,-7.199999809,47.79999924,36.79999924,56.20000076,1.399999976,3.900000095,0
20180111,광진,-9.699999809,-12.19999981,-6.599999905,49.79999924,41.29999924,58.70000076,2.599999905,6.199999809,0
20180111,강북,-10.39999962,-13,-7.099999905,51.20000076,39.70000076,61.29999924,1.799999952,6.099999905,0
20180111,송파,-9.199999809,-11.89999962,-6.400000095,49.5,37.79999924,59.20000076,1.5,4.099999905,0
20180111,용산,-9.800000191,-12,-7.599999905,50.5,42.40000153,58.70000076,2.5,5.599999905,0
20180111,중랑,-10.30000019,-12.5,-7.800000191,51.79999924,42.70000076,61.29999924,2.299999952,5.400000095,0
20180111,중구,-11.19999981,-13.39999962,-8.399999619,52.29999924,42.29999924,63.09999847,2.599999905,6.5,0
20180111,은평,-11,-13.19999981,-8.100000381,51.79999924,42.70000076,62,2.799999952,5.599999905,0
20180111,동작,-9.699999809,-12.10000038,-6.599999905,52.79999924,44.5,60.40000153,2.799999952,6.199999809,0
20180111,관악,-10.39999962,-12.60000038,-8.199999809,40.5,32.09999847,49.59999847,2.599999905,5.5,0
20180111,강동,-9.5,-12,-6.800000191,38.5,27,49.59999847,3.299999952,6.5,0
20180112,동대문,-9.600000381,-13.60000038,-5.5,38.29999924,25.20000076,52.40000153,1.799999952,4.599999905,0
20180112,성북,-10,-13.89999962,-5.699999809,29.79999924,18.70000076,42.29999924,1.399999976,3.900000095,0
20180112,도봉,-10.19999981,-14.89999962,-5.800000191,37.59999847,23.29999924,54.90000153,0.699999988,2.599999905,0
20180112,마포,-10.30000019,-14.30000019,-6.099999905,43.79999924,29.79999924,54.09999847,1.299999952,3.5,0
20180112,구로,-9.899999619,-13.69999981,-5.5,40.59999847,25.70000076,49.90000153,2,6.5,0
20180112,강남,-9.800000191,-13.60000038,-5.699999809,39,25.60000038,50.20000076,1.5,4.099999905,0
20180112,서대문,-10.69999981,-15.19999981,-6.300000191,39.79999924,24.89999962,51.29999924,1.5,4.699999809,0
20180112,금천,-9.300000191,-13.19999981,-4.400000095,35,22.29999924,43.40000153,1.700000048,5.300000191,0
20180112,양천,-9.800000191,-13.80000019,-5.699999809,42.20000076,28.89999962,51.20000076,1.799999952,5.800000191,0
20180112,노원,-9.800000191,-14.30000019,-4.900000095,34.79999924,23.70000076,50.79999924,0.899999976,3.5,0
20180112,광진,-9.300000191,-13.10000038,-5.400000095,38.79999924,26.5,51.09999847,1.700000048,4.800000191,0
20180112,강북,-9.699999809,-13.89999962,-4.800000191,37.59999847,25.29999924,53,1.100000024,3.599999905,0
20180112,송파,-9.199999809,-14,-4.900000095,39.09999847,23.89999962,56.79999924,1.299999952,3.299999952,0
20180112,용산,-9.5,-13.5,-5.099999905,38.90000153,24.60000038,48.29999924,1.799999952,4.900000095,0
20180112,중랑,-9.800000191,-14,-5.599999905,40.29999924,27.60000038,53.59999847,1.600000024,4.300000191,0
20180112,중구,-10.80000019,-15.10000038,-6.5,39.79999924,24.20000076,50.29999924,1.799999952,5,0
20180112,은평,-10.60000038,-14.69999981,-6.300000191,38.59999847,23.29999924,53.20000076,1.700000048,4.599999905,0
20180112,동작,-9.399999619,-13.39999962,-5.5,43.59999847,30.10000038,54.90000153,1.399999976,4.300000191,0
20180112,관악,-10,-13.89999962,-5.800000191,30,17.89999962,39.59999847,1.700000048,4.900000095,0
20180112,강동,-9.199999809,-13.39999962,-5,29.79999924,15.10000038,45,1.899999976,5.099999905,0
20180113,동대문,-4.300000191,-6.699999809,-1.200000048,67.09999847,36.5,82.59999847,1.399999976,3.099999905,0
20180113,성북,-4.5,-7.099999905,-1.600000024,58.70000076,29.60000038,74.40000153,0.800000012,2.299999952,0
20180113,도봉,-5.099999905,-7.400000095,-1.200000048,67.09999847,34.79999924,88.30000305,0.5,2.599999905,0
20180113,마포,-3.599999905,-6.099999905,-0.5,69.59999847,47.5,83,1.299999952,3.400000095,0
20180113,구로,-3.599999905,-6.400000095,-0.800000012,69.40000153,44.59999847,81.69999695,2.099999905,4.099999905,0
20180113,강남,-4.400000095,-6.599999905,-1.700000048,71.19999695,43.09999847,82.5,0.600000024,2.200000048,0
20180113,서대문,-4.199999809,-6.900000095,-0.899999976,65.40000153,42.20000076,78.59999847,2.099999905,5.099999905,0
20180113,금천,-3.299999952,-6.199999809,0,65.09999847,37.79999924,76.40000153,1,3,0
20180113,양천,-3.299999952,-6.099999905,-0.400000006,68.59999847,47.59999847,80,1.299999952,3.400000095,0
20180113,노원,-4.400000095,-7.099999905,-1.100000024,63.20000076,31,80.59999847,0.699999988,2.099999905,0
20180113,광진,-4.199999809,-6.599999905,-1.299999952,66.80000305,40.20000076,79.90000153,1.200000048,3.099999905,0
20180113,강북,-4.5,-7,-1.200000048,66.59999847,37.5,82.09999847,0.699999988,2.299999952,0
20180113,송파,-4.300000191,-6.5,-1.200000048,71.80000305,39.40000153,86.19999695,0.699999988,2.799999952,0
20180113,용산,-3.299999952,-5.800000191,-0.600000024,66.30000305,41.59999847,77.5,1.299999952,3,0
20180113,중랑,-4.400000095,-6.699999809,-1.399999976,70,42.40000153,83,0.800000012,2.400000095,0
20180113,중구,-4.800000191,-7,-1.799999952,69.90000153,43.59999847,85.59999847,1,3.200000048,0
20180113,은평,-4.099999905,-6.599999905,-0.899999976,64,42.20000076,77.40000153,1.299999952,3.400000095,0
20180113,동작,-3.599999905,-6,-0.699999988,72.5,45.90000153,83.19999695,1,3.700000048,0
20180113,관악,-3.900000095,-6.599999905,-0.800000012,61.09999847,34.59999847,72.90000153,0.600000024,2.599999905,0
20180113,강동,-3.799999952,-6.300000191,-0.600000024,59.20000076,29.60000038,72.19999695,1,3,0
20180114,동대문,-0.699999988,-4.300000191,4.599999905,71.40000153,56.20000076,82,1.799999952,4.300000191,0
20180114,성북,-0.699999988,-4,5.099999905,64.30000305,45.5,73.69999695,1,3.400000095,0
20180114,도봉,-1.200000048,-6.199999809,4.800000191,73.59999847,54.70000076,88.40000153,0.699999988,2.799999952,0
20180114,마포,0.200000003,-3,5.800000191,72.40000153,54.79999924,83.59999847,1.899999976,4.900000095,0
20180114,구로,0,-3.299999952,5.400000095,69.90000153,50.40000153,81.5,2.799999952,5,0
20180114,강남,-0.699999988,-4.5,6.099999905,72.40000153,50.79999924,85,0.699999988,3.900000095,0
20180114,서대문,-0.200000003,-2.900000095,4.599999905,69.09999847,53.5,78.69999695,3.599999905,6.599999905,0
20180114,금천,0.400000006,-3.5,6,65.59999847,46.29999924,77.30000305,1.700000048,5.300000191,0
20180114,양천,0.200000003,-3.400000095,5.599999905,69.69999695,52,82.19999695,1.799999952,4.900000095,0
20180114,노원,-0.699999988,-4.900000095,5,70.09999847,53.20000076,83,0.400000006,2.400000095,0
20180114,광진,-0.300000012,-4.300000191,5.099999905,73,55.5,82.30000305,1.299999952,3.700000048,0
20180114,강북,-0.5,-4,4.900000095,72.09999847,56.20000076,82.40000153,0.699999988,3.599999905,0
20180114,송파,-1,-5.599999905,5.099999905,74.40000153,53.90000153,89.30000305,0.800000012,4.300000191,0
20180114,용산,0.200000003,-3,5.599999905,68.5,51.90000153,77.59999847,1.600000024,4.099999905,0
20180114,중랑,-0.600000024,-4.300000191,4.599999905,74.09999847,58,84.40000153,1.399999976,4.699999809,0
20180114,중구,-1.200000048,-5.099999905,4.800000191,71.90000153,53.29999924,85.40000153,1.200000048,3.599999905,0
20180114,은평,0.100000001,-3.200000048,4.900000095,67.19999695,52.90000153,77.59999847,2.200000048,4.599999905,0
20180114,동작,0.100000001,-3.299999952,5.900000095,73.80000305,55.79999924,84.80000305,2.099999905,4.800000191,0
20180114,관악,-0.100000001,-3.599999905,5.800000191,60.79999924,41.70000076,73.40000153,1,5.300000191,0
20180114,강동,-0.100000001,-4.400000095,6.300000191,61.5,43.09999847,75,1,3.299999952,0
20180115,동대문,5.099999905,2.799999952,8.100000381,63.09999847,35.70000076,88.40000153,1.200000048,5.400000095,0
20180115,성북,5,3.099999905,7.900000095,57.29999924,30.70000076,82.19999695,0.899999976,4,0
