"기준일","요일","성별","연령대","시도","시군구","읍면동","업종","통화건수"
"20170101","일","여","40대","서울특별시","강남구","개포동","치킨","16"
"20170101","일","남","40대","서울특별시","강남구","도곡동","치킨","5"
"20170101","일","남","20대","서울특별시","강남구","수서동","치킨","5"
"20170101","일","남","40대","서울특별시","강남구","일원동","치킨","5"
"20170101","일","남","40대","서울특별시","강남구","역삼동","치킨","34"
"20170101","일","남","30대","서울특별시","강남구","개포동","치킨","20"
"20170101","일","여","30대","서울특별시","강남구","도곡동","치킨","5"
"20170101","일","여","30대","서울특별시","강남구","역삼동","치킨","44"
"20170101","일","여","30대","서울특별시","강남구","일원동","치킨","5"
"20170101","일","남","10대","서울특별시","강남구","대치동","치킨","5"
"20170101","일","남","60대이상","서울특별시","강남구","수서동","치킨","5"
"20170101","일","여","20대","서울특별시","강남구","도곡동","치킨","5"
"20170101","일","여","40대","서울특별시","강남구","수서동","치킨","5"
"20170101","일","여","20대","서울특별시","강남구","역삼동","치킨","37"
"20170101","일","여","30대","서울특별시","강남구","세곡동","치킨","7"
"20170101","일","여","20대","서울특별시","강남구","일원동","치킨","6"
"20170101","일","남","20대","서울특별시","강남구","개포동","치킨","13"
"20170101","일","여","10대","서울특별시","강남구","삼성동","치킨","5"
"20170101","일","남","10대","서울특별시","강남구","논현동","치킨","6"
"20170101","일","남","30대","서울특별시","강남구","수서동","치킨","5"
"20170101","일","여","60대이상","서울특별시","강남구","도곡동","치킨","5"
"20170101","일","여","60대이상","서울특별시","강남구","역삼동","치킨","7"
"20170101","일","남","50대","서울특별시","강남구","개포동","치킨","5"
"20170101","일","여","50대","서울특별시","강남구","역삼동","치킨","13"
"20170101","일","남","60대이상","서울특별시","강남구","개포동","치킨","5"
"20170101","일","여","50대","서울특별시","강남구","일원동","치킨","5"
"20170101","일","여","50대","서울특별시","강남구","도곡동","치킨","5"
"20170101","일","여","30대","서울특별시","강남구","대치동","치킨","5"
"20170101","일","남","10대","서울특별시","강남구","도곡동","치킨","5"
"20170101","일","남","10대","서울특별시","강남구","일원동","치킨","5"
"20170101","일","남","10대","서울특별시","강남구","역삼동","치킨","5"
"20170101","일","여","20대","서울특별시","강남구","논현동","치킨","16"
"20170101","일","남","20대","서울특별시","강남구","신사동","치킨","7"
"20170101","일","남","20대","서울특별시","강남구","삼성동","치킨","32"
"20170101","일","여","10대","서울특별시","강남구","개포동","치킨","5"
"20170101","일","남","50대","서울특별시","강남구","삼성동","치킨","13"
"20170101","일","남","40대","서울특별시","강남구","대치동","치킨","5"
"20170101","일","여","50대","서울특별시","강남구","논현동","치킨","5"
"20170101","일","여","60대이상","서울특별시","강남구","논현동","치킨","5"
"20170101","일","남","60대이상","서울특별시","강남구","신사동","치킨","5"
"20170101","일","남","60대이상","서울특별시","강남구","삼성동","치킨","7"
"20170101","일","여","10대","서울특별시","강남구","도곡동","치킨","5"
"20170101","일","여","10대","서울특별시","강남구","역삼동","치킨","5"
"20170101","일","여","10대","서울특별시","강남구","일원동","치킨","5"
"20170101","일","남","30대","서울특별시","강남구","대치동","치킨","5"
"20170101","일","남","10대","서울특별시","강남구","개포동","치킨","5"
"20170101","일","여","20대","서울특별시","강남구","삼성동","치킨","25"
"20170101","일","남","20대","서울특별시","강남구","논현동","치킨","18"
"20170101","일","여","20대","서울특별시","강남구","신사동","치킨","5"
"20170101","일","여","50대","서울특별시","강남구","삼성동","치킨","15"
"20170101","일","남","50대","서울특별시","강남구","논현동","치킨","5"
"20170101","일","여","50대","서울특별시","강남구","신사동","치킨","5"
"20170101","일","여","40대","서울특별시","강남구","대치동","치킨","17"
"20170101","일","여","60대이상","서울특별시","강남구","삼성동","치킨","5"
"20170101","일","남","60대이상","서울특별시","강남구","논현동","치킨","5"
"20170101","일","남","30대","서울특별시","강남구","세곡동","치킨","5"
"20170101","일","남","20대","서울특별시","강남구","도곡동","치킨","5"
"20170101","일","남","40대","서울특별시","강남구","수서동","치킨","5"
"20170101","일","남","20대","서울특별시","강남구","일원동","치킨","7"
"20170101","일","남","20대","서울특별시","강남구","역삼동","치킨","37"
"20170101","일","여","10대","서울특별시","강남구","논현동","치킨","5"
"20170101","일","남","10대","서울특별시","강남구","삼성동","치킨","6"
"20170101","일","여","20대","서울특별시","강남구","개포동","치킨","10"
"20170101","일","여","50대","서울특별시","강남구","개포동","치킨","7"
"20170101","일","여","40대","서울특별시","강남구","세곡동","치킨","5"
"20170101","일","여","30대","서울특별시","강남구","수서동","치킨","5"
"20170101","일","남","60대이상","서울특별시","강남구","역삼동","치킨","7"
"20170101","일","남","50대","서울특별시","강남구","도곡동","치킨","5"
"20170101","일","남","50대","서울특별시","강남구","일원동","치킨","5"
"20170101","일","남","50대","서울특별시","강남구","역삼동","치킨","6"
"20170101","일","여","60대이상","서울특별시","강남구","개포동","치킨","5"
"20170101","일","남","10대","서울특별시","강동구","길동","치킨","5"
"20170101","일","여","20대","서울특별시","강동구","명일동","치킨","5"
"20170101","일","여","50대","서울특별시","강동구","상일동","치킨","5"
"20170101","일","남","10대","서울특별시","강동구","천호동","치킨","5"
"20170101","일","여","50대","서울특별시","강동구","명일동","치킨","5"
"20170101","일","남","10대","서울특별시","강동구","성내동","치킨","13"
"20170101","일","남","10대","서울특별시","강동구","고덕동","치킨","5"
"20170101","일","여","20대","서울특별시","강동구","상일동","치킨","5"
"20170101","일","여","50대","서울특별시","강동구","천호동","치킨","5"
"20170101","일","여","50대","서울특별시","강동구","성내동","치킨","17"
"20170101","일","여","20대","서울특별시","강동구","길동","치킨","5"
"20170101","일","남","50대","서울특별시","강동구","강일동","치킨","5"
"20170101","일","남","10대","서울특별시","강동구","명일동","치킨","5"
"20170101","일","남","30대","서울특별시","강동구","둔촌동","치킨","5"
"20170101","일","남","60대이상","서울특별시","강동구","강일동","치킨","5"
"20170101","일","남","30대","서울특별시","강동구","암사동","치킨","5"
"20170101","일","여","60대이상","서울특별시","강동구","고덕동","치킨","5"
"20170101","일","여","60대이상","서울특별시","강동구","천호동","치킨","5"
"20170101","일","여","60대이상","서울특별시","강동구","성내동","치킨","14"
"20170101","일","여","60대이상","서울특별시","강동구","길동","치킨","5"
"20170101","일","여","20대","서울특별시","강동구","고덕동","치킨","5"
"20170101","일","남","20대","서울특별시","강동구","강일동","치킨","6"
"20170101","일","여","40대","서울특별시","강동구","암사동","치킨","5"
"20170101","일","여","20대","서울특별시","강동구","천호동","치킨","8"
"20170101","일","여","20대","서울특별시","강동구","성내동","치킨","36"
"20170101","일","여","50대","서울특별시","강동구","길동","치킨","5"
"20170101","일","남","20대","서울특별시","강동구","길동","치킨","9"
"20170101","일","여","10대","서울특별시","강동구","명일동","치킨","5"
"20170101","일","남","50대","서울특별시","강동구","성내동","치킨","41"
"20170101","일","여","30대","서울특별시","강동구","둔촌동","치킨","5"
"20170101","일","남","50대","서울특별시","강동구","고덕동","치킨","5"
"20170101","일","남","50대","서울특별시","강동구","천호동","치킨","5"
"20170101","일","여","50대","서울특별시","강동구","강일동","치킨","5"
"20170101","일","여","60대이상","서울특별시","강동구","강일동","치킨","5"
"20170101","일","여","30대","서울특별시","강동구","암사동","치킨","8"
"20170101","일","남","60대이상","서울특별시","강동구","성내동","치킨","14"
"20170101","일","남","60대이상","서울특별시","강동구","고덕동","치킨","5"
"20170101","일","남","60대이상","서울특별시","강동구","길동","치킨","5"
"20170101","일","남","40대","서울특별시","강동구","둔촌동","치킨","5"
"20170101","일","남","20대","서울특별시","강동구","천호동","치킨","5"
"20170101","일","남","40대","서울특별시","강동구","암사동","치킨","7"
"20170101","일","여","20대","서울특별시","강동구","강일동","치킨","5"
"20170101","일","남","20대","서울특별시","강동구","성내동","치킨","38"
"20170101","일","남","20대","서울특별시","강동구","고덕동","치킨","5"
"20170101","일","여","10대","서울특별시","강동구","상일동","치킨","5"
"20170101","일","남","50대","서울특별시","강동구","상일동","치킨","5"
"20170101","일","남","10대","서울특별시","강동구","강일동","치킨","5"
"20170101","일","남","50대","서울특별시","강동구","명일동","치킨","5"
"20170101","일","남","20대","서울특별시","강동구","상일동","치킨","5"
"20170101","일","여","10대","서울특별시","강동구","천호동","치킨","5"
"20170101","일","여","10대","서울특별시","강동구","성내동","치킨","12"
"20170101","일","남","30대","서울특별시","강동구","상일동","치킨","5"
"20170101","일","여","40대","서울특별시","강동구","명일동","치킨","7"
"20170101","일","여","40대","서울특별시","강동구","상일동","치킨","5"
"20170101","일","남","10대","서울특별시","강동구","암사동","치킨","5"
"20170101","일","남","30대","서울특별시","강동구","명일동","치킨","5"
"20170101","일","남","30대","서울특별시","강동구","천호동","치킨","5"
"20170101","일","여","60대이상","서울특별시","강동구","암사동","치킨","5"
"20170101","일","남","30대","서울특별시","강동구","성내동","치킨","82"
"20170101","일","여","30대","서울특별시","강동구","강일동","치킨","12"
"20170101","일","여","50대","서울특별시","강동구","암사동","치킨","5"
"20170101","일","여","40대","서울특별시","강동구","길동","치킨","13"
"20170101","일","여","40대","서울특별시","강동구","천호동","치킨","7"
"20170101","일","여","40대","서울특별시","강동구","성내동","치킨","84"
"20170101","일","여","40대","서울특별시","강동구","고덕동","치킨","5"
"20170101","일","남","40대","서울특별시","강동구","강일동","치킨","8"
"20170101","일","여","20대","서울특별시","강동구","암사동","치킨","6"
"20170101","일","남","30대","서울특별시","강동구","길동","치킨","10"
"20170101","일","여","30대","서울특별시","강동구","성내동","치킨","72"
"20170101","일","남","50대","서울특별시","강동구","둔촌동","치킨","5"
"20170101","일","여","30대","서울특별시","강동구","고덕동","치킨","5"
"20170101","일","여","30대","서울특별시","강동구","천호동","치킨","6"
"20170101","일","남","30대","서울특별시","강동구","강일동","치킨","7"
"20170101","일","남","50대","서울특별시","강동구","암사동","치킨","5"
"20170101","일","남","40대","서울특별시","강동구","길동","치킨","8"
"20170101","일","남","40대","서울특별시","강동구","성내동","치킨","40"
"20170101","일","남","40대","서울특별시","강동구","천호동","치킨","6"
"20170101","일","남","20대","서울특별시","강동구","암사동","치킨","6"
"20170101","일","여","40대","서울특별시","강동구","강일동","치킨","20"
"20170101","일","여","30대","서울특별시","강동구","길동","치킨","9"
"20170101","일","여","30대","서울특별시","강동구","상일동","치킨","5"
"20170101","일","남","40대","서울특별시","강동구","명일동","치킨","5"
"20170101","일","여","10대","서울특별시","강동구","암사동","치킨","5"
"20170101","일","여","30대","서울특별시","강동구","명일동","치킨","5"
"20170101","일","남","30대","서울특별시","강북구","번동","치킨","13"
"20170101","일","남","30대","서울특별시","강북구","미아동","치킨","94"
"20170101","일","여","40대","서울특별시","강북구","번동","치킨","12"
"20170101","일","여","40대","서울특별시","강북구","미아동","치킨","130"
"20170101","일","여","40대","서울특별시","강북구","수유동","치킨","5"
"20170101","일","여","30대","서울특별시","강북구","수유동","치킨","5"
"20170101","일","여","30대","서울특별시","강북구","미아동","치킨","107"
"20170101","일","여","30대","서울특별시","강북구","번동","치킨","19"
"20170101","일","남","40대","서울특별시","강북구","미아동","치킨","68"
"20170101","일","남","40대","서울특별시","강북구","번동","치킨","7"
"20170101","일","여","60대이상","서울특별시","강북구","번동","치킨","5"
"20170101","일","여","60대이상","서울특별시","강북구","미아동","치킨","26"
"20170101","일","여","50대","서울특별시","강북구","번동","치킨","11"
"20170101","일","여","50대","서울특별시","강북구","미아동","치킨","28"
"20170101","일","여","20대","서울특별시","강북구","번동","치킨","8"
"20170101","일","여","20대","서울특별시","강북구","미아동","치킨","49"
"20170101","일","여","20대","서울특별시","강북구","수유동","치킨","5"
"20170101","일","남","10대","서울특별시","강북구","번동","치킨","5"
"20170101","일","남","10대","서울특별시","강북구","미아동","치킨","34"
"20170101","일","여","10대","서울특별시","강북구","번동","치킨","5"
"20170101","일","여","10대","서울특별시","강북구","미아동","치킨","21"
"20170101","일","남","60대이상","서울특별시","강북구","번동","치킨","5"
"20170101","일","남","60대이상","서울특별시","강북구","미아동","치킨","16"
"20170101","일","남","50대","서울특별시","강북구","미아동","치킨","32"
"20170101","일","남","50대","서울특별시","강북구","번동","치킨","5"
"20170101","일","남","20대","서울특별시","강북구","번동","치킨","5"
"20170101","일","남","20대","서울특별시","강북구","미아동","치킨","51"
"20170101","일","여","40대","서울특별시","강서구","외발산동","치킨","5"
"20170101","일","여","40대","서울특별시","강서구","오곡동","치킨","5"
"20170101","일","남","30대","서울특별시","강서구","내발산동","치킨","91"
"20170101","일","여","40대","서울특별시","강서구","가양동","치킨","9"
"20170101","일","남","30대","서울특별시","강서구","외발산동","치킨","5"
"20170101","일","여","40대","서울특별시","강서구","내발산동","치킨","103"
"20170101","일","남","10대","서울특별시","강서구","등촌동","치킨","5"
"20170101","일","남","30대","서울특별시","강서구","가양동","치킨","17"
"20170101","일","여","30대","서울특별시","강서구","화곡동","치킨","82"
"20170101","일","남","40대","서울특별시","강서구","염창동","치킨","5"
"20170101","일","여","50대","서울특별시","강서구","등촌동","치킨","9"
"20170101","일","여","30대","서울특별시","강서구","방화동","치킨","14"
"20170101","일","여","60대이상","서울특별시","강서구","등촌동","치킨","6"
"20170101","일","남","40대","서울특별시","강서구","화곡동","치킨","55"
"20170101","일","여","30대","서울특별시","강서구","염창동","치킨","11"
"20170101","일","남","40대","서울특별시","강서구","방화동","치킨","11"
"20170101","일","여","20대","서울특별시","강서구","등촌동","치킨","22"
"20170101","일","남","30대","서울특별시","강서구","화곡동","치킨","75"
"20170101","일","남","30대","서울특별시","강서구","방화동","치킨","15"
"20170101","일","남","50대","서울특별시","강서구","등촌동","치킨","8"
"20170101","일","여","40대","서울특별시","강서구","염창동","치킨","11"
"20170101","일","남","60대이상","서울특별시","강서구","등촌동","치킨","5"
"20170101","일","여","40대","서울특별시","강서구","화곡동","치킨","118"
"20170101","일","여","40대","서울특별시","강서구","방화동","치킨","24"
"20170101","일","남","30대","서울특별시","강서구","염창동","치킨","9"
"20170101","일","남","20대","서울특별시","강서구","등촌동","치킨","24"
"20170101","일","남","40대","서울특별시","강서구","외발산동","치킨","5"
"20170101","일","여","30대","서울특별시","강서구","내발산동","치킨","75"
"20170101","일","남","40대","서울특별시","강서구","가양동","치킨","9"
"20170101","일","여","30대","서울특별시","강서구","오곡동","치킨","5"
"20170101","일","여","30대","서울특별시","강서구","가양동","치킨","8"
"20170101","일","남","40대","서울특별시","강서구","내발산동","치킨","63"
"20170101","일","여","10대","서울특별시","강서구","등촌동","치킨","12"
"20170101","일","여","20대","서울특별시","강서구","가양동","치킨","11"
"20170101","일","여","60대이상","서울특별시","강서구","내발산동","치킨","20"
"20170101","일","여","50대","서울특별시","강서구","내발산동","치킨","31"
"20170101","일","여","20대","서울특별시","강서구","외발산동","치킨","5"
"20170101","일","여","60대이상","서울특별시","강서구","가양동","치킨","6"
"20170101","일","여","20대","서울특별시","강서구","내발산동","치킨","42"
"20170101","일","여","10대","서울특별시","강서구","방화동","치킨","11"
"20170101","일","여","50대","서울특별시","강서구","가양동","치킨","5"
"20170101","일","여","10대","서울특별시","강서구","화곡동","치킨","16"
"20170101","일","남","50대","서울특별시","강서구","화곡동","치킨","22"
"20170101","일","남","10대","서울특별시","강서구","가양동","치킨","5"
"20170101","일","남","50대","서울특별시","강서구","방화동","치킨","5"
"20170101","일","남","30대","서울특별시","강서구","등촌동","치킨","23"
"20170101","일","남","20대","서울특별시","강서구","염창동","치킨","9"
"20170101","일","남","60대이상","서울특별시","강서구","방화동","치킨","5"
"20170101","일","남","60대이상","서울특별시","강서구","화곡동","치킨","5"
"20170101","일","남","10대","서울특별시","강서구","외발산동","치킨","5"
"20170101","일","남","10대","서울특별시","강서구","내발산동","치킨","9"
"20170101","일","남","50대","서울특별시","강서구","염창동","치킨","5"
"20170101","일","여","40대","서울특별시","강서구","등촌동","치킨","31"
"20170101","일","남","20대","서울특별시","강서구","방화동","치킨","19"
"20170101","일","남","20대","서울특별시","강서구","화곡동","치킨","48"
"20170101","일","여","10대","서울특별시","강서구","가양동","치킨","5"
"20170101","일","여","50대","서울특별시","강서구","화곡동","치킨","37"
"20170101","일","여","30대","서울특별시","강서구","등촌동","치킨","25"
"20170101","일","여","50대","서울특별시","강서구","방화동","치킨","7"
"20170101","일","여","20대","서울특별시","강서구","염창동","치킨","6"
"20170101","일","여","60대이상","서울특별시","강서구","화곡동","치킨","14"
"20170101","일","여","60대이상","서울특별시","강서구","방화동","치킨","5"
"20170101","일","여","10대","서울특별시","강서구","내발산동","치킨","12"
"20170101","일","남","40대","서울특별시","강서구","등촌동","치킨","17"
"20170101","일","여","50대","서울특별시","강서구","염창동","치킨","5"
"20170101","일","여","20대","서울특별시","강서구","방화동","치킨","11"
"20170101","일","여","20대","서울특별시","강서구","화곡동","치킨","65"
"20170101","일","남","20대","서울특별시","강서구","가양동","치킨","14"
"20170101","일","남","60대이상","서울특별시","강서구","내발산동","치킨","15"
"20170101","일","남","50대","서울특별시","강서구","내발산동","치킨","25"
"20170101","일","남","10대","서울특별시","강서구","염창동","치킨","5"
"20170101","일","남","20대","서울특별시","강서구","외발산동","치킨","5"
"20170101","일","남","60대이상","서울특별시","강서구","가양동","치킨","5"
"20170101","일","남","20대","서울특별시","강서구","내발산동","치킨","67"
"20170101","일","남","10대","서울특별시","강서구","방화동","치킨","5"
"20170101","일","남","60대이상","서울특별시","강서구","외발산동","치킨","5"
"20170101","일","남","10대","서울특별시","강서구","화곡동","치킨","21"
"20170101","일","남","50대","서울특별시","강서구","가양동","치킨","5"
"20170101","일","남","40대","서울특별시","관악구","신림동","치킨","15"
"20170101","일","여","30대","서울특별시","관악구","신림동","치킨","37"
"20170101","일","남","30대","서울특별시","관악구","봉천동","치킨","198"
"20170101","일","여","40대","서울특별시","관악구","봉천동","치킨","126"
"20170101","일","여","30대","서울특별시","관악구","봉천동","치킨","141"
"20170101","일","남","40대","서울특별시","관악구","봉천동","치킨","82"
"20170101","일","여","40대","서울특별시","관악구","신림동","치킨","37"
"20170101","일","남","30대","서울특별시","관악구","신림동","치킨","46"
"20170101","일","남","20대","서울특별시","관악구","신림동","치킨","60"
"20170101","일","남","60대이상","서울특별시","관악구","신림동","치킨","6"
"20170101","일","남","10대","서울특별시","관악구","봉천동","치킨","16"
"20170101","일","남","50대","서울특별시","관악구","신림동","치킨","8"
"20170101","일","여","10대","서울특별시","관악구","신림동","치킨","6"
"20170101","일","여","50대","서울특별시","관악구","봉천동","치킨","50"
"20170101","일","여","60대이상","서울특별시","관악구","봉천동","치킨","17"
"20170101","일","여","20대","서울특별시","관악구","봉천동","치킨","85"
"20170101","일","남","10대","서울특별시","관악구","신림동","치킨","10"
"20170101","일","남","50대","서울특별시","관악구","봉천동","치킨","33"
"20170101","일","남","60대이상","서울특별시","관악구","봉천동","치킨","12"
"20170101","일","남","20대","서울특별시","관악구","봉천동","치킨","144"
"20170101","일","여","20대","서울특별시","관악구","신림동","치킨","48"
"20170101","일","여","60대이상","서울특별시","관악구","신림동","치킨","5"
"20170101","일","여","50대","서울특별시","관악구","신림동","치킨","13"
"20170101","일","여","10대","서울특별시","관악구","봉천동","치킨","21"
"20170101","일","여","30대","서울특별시","광진구","자양동","치킨","19"
"20170101","일","여","10대","서울특별시","광진구","화양동","치킨","5"
"20170101","일","남","40대","서울특별시","광진구","자양동","치킨","9"
"20170101","일","남","10대","서울특별시","광진구","능동","치킨","5"
"20170101","일","여","50대","서울특별시","광진구","능동","치킨","5"
"20170101","일","여","60대이상","서울특별시","광진구","능동","치킨","5"
"20170101","일","여","40대","서울특별시","광진구","중곡동","치킨","5"
"20170101","일","남","50대","서울특별시","광진구","화양동","치킨","5"
"20170101","일","남","20대","서울특별시","광진구","화양동","치킨","5"
"20170101","일","남","30대","서울특별시","광진구","중곡동","치킨","5"
"20170101","일","남","40대","서울특별시","광진구","광장동","치킨","5"
"20170101","일","여","20대","서울특별시","광진구","능동","치킨","5"
"20170101","일","남","50대","서울특별시","광진구","능동","치킨","5"
"20170101","일","여","60대이상","서울특별시","광진구","화양동","치킨","5"
"20170101","일","여","50대","서울특별시","광진구","화양동","치킨","5"
"20170101","일","남","30대","서울특별시","광진구","광장동","치킨","5"
"20170101","일","남","40대","서울특별시","광진구","중곡동","치킨","5"
"20170101","일","남","60대이상","서울특별시","광진구","능동","치킨","5"
"20170101","일","여","20대","서울특별시","광진구","화양동","치킨","5"
"20170101","일","여","30대","서울특별시","광진구","중곡동","치킨","9"
"20170101","일","여","40대","서울특별시","광진구","광장동","치킨","5"
"20170101","일","남","20대","서울특별시","광진구","능동","치킨","5"
"20170101","일","여","30대","서울특별시","광진구","구의동","치킨","5"
"20170101","일","남","30대","서울특별시","광진구","자양동","치킨","21"
"20170101","일","여","40대","서울특별시","광진구","자양동","치킨","24"
"20170101","일","남","60대이상","서울특별시","광진구","자양동","치킨","5"
"20170101","일","남","50대","서울특별시","광진구","자양동","치킨","5"
"20170101","일","남","20대","서울특별시","광진구","자양동","치킨","18"
"20170101","일","남","60대이상","서울특별시","광진구","광장동","치킨","5"
"20170101","일","남","30대","서울특별시","광진구","능동","치킨","5"
"20170101","일","여","20대","서울특별시","광진구","중곡동","치킨","7"
"20170101","일","여","30대","서울특별시","광진구","화양동","치킨","5"
"20170101","일","남","50대","서울특별시","광진구","광장동","치킨","5"
"20170101","일","여","10대","서울특별시","광진구","자양동","치킨","11"
"20170101","일","남","20대","서울특별시","광진구","광장동","치킨","5"
"20170101","일","여","40대","서울특별시","광진구","능동","치킨","5"
"20170101","일","남","10대","서울특별시","광진구","구의동","치킨","5"
"20170101","일","여","30대","서울특별시","광진구","능동","치킨","6"
"20170101","일","남","20대","서울특별시","광진구","중곡동","치킨","7"
"20170101","일","남","30대","서울특별시","광진구","화양동","치킨","5"
"20170101","일","여","50대","서울특별시","광진구","광장동","치킨","5"
"20170101","일","남","10대","서울특별시","광진구","자양동","치킨","5"
"20170101","일","여","20대","서울특별시","광진구","광장동","치킨","5"
"20170101","일","남","40대","서울특별시","광진구","능동","치킨","5"
"20170101","일","남","60대이상","서울특별시","광진구","중곡동","치킨","5"
"20170101","일","여","40대","서울특별시","광진구","화양동","치킨","5"
"20170101","일","남","50대","서울특별시","광진구","중곡동","치킨","5"
"20170101","일","여","60대이상","서울특별시","광진구","자양동","치킨","5"
"20170101","일","여","10대","서울특별시","광진구","중곡동","치킨","5"
"20170101","일","여","50대","서울특별시","광진구","자양동","치킨","10"
"20170101","일","여","20대","서울특별시","광진구","자양동","치킨","14"
"20170101","일","남","10대","서울특별시","광진구","광장동","치킨","5"
"20170101","일","남","20대","서울특별시","광진구","구의동","치킨","5"
"20170101","일","여","40대","서울특별시","구로구","구로동","치킨","12"
"20170101","일","남","40대","서울특별시","구로구","신도림동","치킨","5"
"20170101","일","남","30대","서울특별시","구로구","구로동","치킨","24"
"20170101","일","여","10대","서울특별시","구로구","궁동","치킨","5"
"20170101","일","여","30대","서울특별시","구로구","신도림동","치킨","5"
"20170101","일","남","10대","서울특별시","구로구","고척동","치킨","5"
"20170101","일","여","50대","서울특별시","구로구","고척동","치킨","5"
"20170101","일","남","40대","서울특별시","구로구","개봉동","치킨","19"
"20170101","일","남","60대이상","서울특별시","구로구","궁동","치킨","5"
"20170101","일","남","50대","서울특별시","구로구","궁동","치킨","5"
"20170101","일","여","60대이상","서울특별시","구로구","고척동","치킨","5"
"20170101","일","남","20대","서울특별시","구로구","궁동","치킨","6"
"20170101","일","여","30대","서울특별시","구로구","개봉동","치킨","39"
"20170101","일","여","20대","서울특별시","구로구","고척동","치킨","6"
"20170101","일","여","60대이상","서울특별시","구로구","궁동","치킨","5"
"20170101","일","여","40대","서울특별시","구로구","개봉동","치킨","43"
"20170101","일","남","50대","서울특별시","구로구","고척동","치킨","5"
"20170101","일","여","50대","서울특별시","구로구","궁동","치킨","5"
"20170101","일","남","60대이상","서울특별시","구로구","고척동","치킨","5"
"20170101","일","여","20대","서울특별시","구로구","가리봉동","치킨","5"
"20170101","일","여","20대","서울특별시","구로구","궁동","치킨","9"
"20170101","일","남","30대","서울특별시","구로구","개봉동","치킨","45"
"20170101","일","여","50대","서울특별시","구로구","가리봉동","치킨","5"
"20170101","일","남","20대","서울특별시","구로구","고척동","치킨","13"
"20170101","일","남","40대","서울특별시","구로구","구로동","치킨","7"
"20170101","일","여","40대","서울특별시","구로구","신도림동","치킨","5"
"20170101","일","남","30대","서울특별시","구로구","신도림동","치킨","5"
"20170101","일","여","30대","서울특별시","구로구","구로동","치킨","15"
"20170101","일","남","10대","서울특별시","구로구","궁동","치킨","5"
"20170101","일","여","10대","서울특별시","구로구","고척동","치킨","5"
"20170101","일","여","10대","서울특별시","구로구","개봉동","치킨","6"
"20170101","일","남","20대","서울특별시","구로구","신도림동","치킨","5"
"20170101","일","여","20대","서울특별시","구로구","구로동","치킨","12"
"20170101","일","여","50대","서울특별시","구로구","구로동","치킨","5"
"20170101","일","남","50대","서울특별시","구로구","신도림동","치킨","5"
"20170101","일","여","60대이상","서울특별시","구로구","구로동","치킨","5"
"20170101","일","남","30대","서울특별시","구로구","고척동","치킨","9"
"20170101","일","남","10대","서울특별시","구로구","구로동","치킨","5"
"20170101","일","여","30대","서울특별시","구로구","궁동","치킨","6"
"20170101","일","남","20대","서울특별시","구로구","개봉동","치킨","24"
"20170101","일","여","40대","서울특별시","구로구","고척동","치킨","14"
"20170101","일","여","30대","서울특별시","구로구","가리봉동","치킨","5"
"20170101","일","남","50대","서울특별시","구로구","개봉동","치킨","14"
"20170101","일","남","40대","서울특별시","구로구","궁동","치킨","5"
"20170101","일","남","60대이상","서울특별시","구로구","개봉동","치킨","7"
"20170101","일","여","30대","서울특별시","구로구","고척동","치킨","13"
"20170101","일","여","40대","서울특별시","구로구","가리봉동","치킨","5"
"20170101","일","여","20대","서울특별시","구로구","개봉동","치킨","31"
"20170101","일","여","10대","서울특별시","구로구","구로동","치킨","5"
